mean,std,rms,peak_to_peak,kurtosis,skewness,crest_factor,shape_factor,impulse_factor,variance,freq_centroid,rms_freq,std_freq,kurtosis_psd,env_peak_freq_1,env_peak_freq_2,env_peak_freq_3,fault_type
0.001511073,0.849890237,0.84989158,6.187566843,0.713910131,0.058102955,3.683008156,1.290496906,4.752910631,0.722313415,2707.204883,2722.007931,283.4940883,639.5192791,101.5625,210.9375,109.375,OR
0.001054816,0.828802449,0.82880312,6.307706449,1.074066601,0.090835898,3.9747973,1.321646238,5.253275896,0.6869135,2683.671991,2694.503808,241.3615878,846.6354607,101.5625,148.4375,93.75,OR
0.001084855,0.807026853,0.807027582,6.307706449,1.023672188,0.074714016,4.082046855,1.313342488,5.361125573,0.651292342,2688.254709,2701.548369,267.6755621,655.2332002,101.5625,148.4375,117.1875,OR
0.000868581,0.743417135,0.743417643,5.634258744,0.851841347,0.074254805,3.816317666,1.296564522,4.948102088,0.552669037,2692.586999,2707.643136,285.1431342,306.8644288,101.5625,148.4375,203.125,OR
0.000557038,0.780332826,0.780333025,6.472987847,1.045627829,0.066694746,4.269343736,1.31110894,5.597574738,0.60891932,2686.98652,2698.938126,253.7133208,511.5536579,101.5625,148.4375,203.125,OR
0.001759757,0.83624971,0.836251562,6.472987847,1.031594546,0.084562968,3.983860916,1.32352058,5.272721912,0.699313578,2688.716732,2702.51245,272.7194105,746.9773078,101.5625,148.4375,117.1875,OR
0.000805477,0.768749719,0.768750141,6.056029537,0.984628935,0.090574554,4.124497938,1.315060806,5.423965584,0.590976131,2688.749886,2700.367078,250.2127218,584.5269546,101.5625,148.4375,203.125,OR
0.000424483,0.759550636,0.759550755,6.342118372,1.023379025,0.072767864,4.492944874,1.307563007,5.874808508,0.576917169,2685.163179,2698.263019,265.5598225,328.0978568,101.5625,148.4375,109.375,OR
0.001741648,0.825667375,0.825669212,6.342118372,1.124749474,0.093518645,4.133156016,1.316660703,5.441964106,0.681726614,2689.531798,2703.373147,273.2125179,453.9715692,101.5625,148.4375,117.1875,OR
0.000911064,0.810846607,0.810847119,6.439713004,1.222262758,0.09359115,4.12794322,1.323933691,5.465123102,0.657472221,2687.173923,2699.561655,258.3204109,561.4365156,101.5625,93.75,203.125,OR
-0.000375981,0.774512012,0.774512103,6.439713004,0.977432449,0.070762449,4.321599178,1.304332606,5.636802719,0.599868857,2688.954537,2702.371291,268.949973,542.2187103,101.5625,148.4375,109.375,OR
-0.000150051,0.785987452,0.785987467,5.799953814,0.935919849,0.08145045,3.818453011,1.304269662,4.98029242,0.617776275,2691.763059,2703.482052,251.4494782,317.6728173,101.5625,203.125,148.4375,OR
0.000529079,0.808450489,0.808450662,6.025956264,0.985284713,0.078877136,3.86852548,1.313280688,5.080459803,0.653592193,2689.589054,2700.122134,238.2650985,777.4479719,101.5625,93.75,203.125,OR
0.000232055,0.820954887,0.820954919,6.025956264,0.963006673,0.077619461,3.809602587,1.315677785,5.012209492,0.673966926,2694.878201,2709.125242,277.4726302,650.4548583,101.5625,148.4375,93.75,OR
0.000439335,0.762028103,0.762028229,5.868708624,0.937627734,0.087362022,3.99911703,1.301542232,5.205019704,0.58068683,2687.633619,2699.392571,251.6858767,386.4878505,101.5625,148.4375,203.125,OR
0.000727889,0.744351072,0.744351428,5.799130696,0.823980796,0.066989284,4.08788582,1.300436166,5.316034564,0.554058518,2691.512058,2704.202705,261.6775007,415.7088768,101.5625,109.375,210.9375,OR
0.001474947,0.80733543,0.807336777,5.883412948,1.066374857,0.083494431,3.8733599,1.327040553,5.140105664,0.651790496,2690.58285,2703.362036,262.5456608,736.6562282,101.5625,148.4375,117.1875,OR
0.000827504,0.777084697,0.777085137,5.833767162,0.681853885,0.076248854,4.024148381,1.295540523,5.213447301,0.603860626,2687.448293,2699.669467,256.5870283,688.2777916,101.5625,148.4375,210.9375,OR
0.0001308,0.747883217,0.747883228,6.044288785,0.876446056,0.066627469,4.232664767,1.296066964,5.485816976,0.559329306,2688.876509,2701.659368,262.5004007,388.0607832,101.5625,109.375,148.4375,OR
0.000419275,0.80610666,0.806106769,6.09634894,1.289962579,0.103214029,3.968058695,1.329209224,5.274380218,0.649807947,2689.038396,2700.902012,252.8718702,469.0733818,101.5625,148.4375,117.1875,OR
0.000866391,0.833685365,0.833685815,6.239606105,1.144321895,0.092001857,3.965773969,1.324743421,5.253632973,0.695031288,2687.227982,2698.306404,244.2605613,770.5054159,101.5625,148.4375,93.75,OR
0.000100658,0.793158603,0.793158609,6.239606105,1.169152043,0.076424913,4.168409024,1.320874323,5.505944447,0.629100569,2688.721614,2699.663827,242.8185693,583.8305289,101.5625,148.4375,210.9375,OR
0.000157408,0.741560873,0.74156089,5.801153244,0.989564151,0.076203925,4.024464986,1.305695473,5.254725713,0.549912529,2693.75537,2705.075197,247.2121131,248.9788004,101.5625,203.125,148.4375,OR
0.001691484,0.792057847,0.792059653,6.179359992,1.030014716,0.071089154,4.033754457,1.308649598,5.27877115,0.627355632,2689.228035,2701.664053,258.9232154,376.8544904,101.5625,148.4375,210.9375,OR
8.95E-05,0.841518892,0.841518897,6.061084279,0.91002214,0.083317236,3.79667547,1.316648602,4.998887449,0.708154046,2686.53237,2699.724629,266.5649977,629.1142681,101.5625,148.4375,117.1875,OR
0.000136403,0.759315484,0.759315497,5.628992023,0.761415056,0.072917964,3.859475282,1.29972849,5.016269979,0.576560005,2688.314921,2700.169768,252.7442657,596.1883697,101.5625,148.4375,203.125,OR
0.000628803,0.748357156,0.74835742,6.304407775,0.999207175,0.07644424,4.393600105,1.29520817,5.69062675,0.560038432,2687.951464,2702.883739,283.7206925,403.6179022,101.5625,148.4375,109.375,OR
0.000671939,0.810655847,0.810656126,6.304407775,1.085717513,0.102688017,4.055953115,1.311506507,5.319408902,0.657162903,2691.904577,2706.483039,280.5355408,726.5203344,101.5625,117.1875,148.4375,OR
0.000846283,0.795889125,0.795889575,6.21942608,1.101174811,0.089609596,3.987555463,1.31771675,5.254468625,0.633439499,2689.959382,2701.857785,253.2864221,620.1940873,101.5625,203.125,93.75,OR
0.001141693,0.769545061,0.769545908,6.21942608,1.042034203,0.06728859,4.124060422,1.304128579,5.378305057,0.592199601,2695.560317,2708.291201,262.2895483,487.0288483,101.5625,148.4375,203.125,OR
0.000388145,0.777967958,0.777968055,5.838398698,0.926574851,0.075884392,3.78387445,1.302961298,4.930241964,0.605234144,2687.949063,2699.585541,250.3835629,402.7491264,101.5625,203.125,148.4375,OR
-0.000108207,0.80752524,0.807525248,6.340291061,1.132954615,0.07706974,3.938233145,1.319019435,5.194606058,0.652097014,2691.629557,2708.332,300.3207442,878.0625037,101.5625,93.75,203.125,OR
0.000474335,0.805964329,0.805964469,6.340291061,1.132339816,0.085210727,3.945859672,1.314233815,5.185782211,0.6495785,2699.430698,2722.03279,350.0520151,716.6739414,101.5625,148.4375,117.1875,OR
0.000623369,0.772240824,0.772241075,5.849327119,0.927681481,0.082594678,3.957111247,1.299240966,5.141241038,0.59635589,2681.300314,2694.113655,262.4443066,401.4541733,101.5625,148.4375,210.9375,OR
0.000205482,0.77868743,0.778687457,6.324699515,1.235074012,0.077475687,4.308102286,1.314473826,5.662887696,0.606354114,2689.733916,2711.826404,345.4474018,360.3243532,101.5625,148.4375,210.9375,OR
0.000152638,0.80351247,0.803512485,6.324699515,1.294651436,0.095176342,4.175000735,1.322391562,5.520985742,0.64563229,2688.656769,2700.336151,250.8786702,612.8031338,101.5625,148.4375,117.1875,OR
0.000881902,0.776043352,0.776043854,5.72431614,0.646000202,0.076875498,3.791766742,1.289368887,4.888986063,0.602243285,2690.862674,2702.008544,245.1698278,672.4688272,101.5625,148.4375,210.9375,OR
0.000126205,0.760390092,0.760390103,6.441226889,0.941404501,0.071303983,4.444985269,1.295976393,5.760595978,0.578193093,2687.222897,2700.338259,265.8191488,324.0038395,101.5625,109.375,148.4375,OR
0.000386084,0.810741717,0.810741809,6.441226889,1.205599963,0.093356129,4.168926248,1.318704051,5.497579933,0.657302131,2683.672441,2695.749464,254.8870357,490.4382694,101.5625,148.4375,117.1875,OR
0.00034087,0.819013264,0.819013335,6.417347756,1.086499139,0.082843035,4.096766794,1.320419234,5.40944967,0.670782726,2685.603737,2696.440554,241.5040934,847.0698854,101.5625,93.75,148.4375,OR
0.001065695,0.774638435,0.774639168,6.417347756,1.267133198,0.090806607,4.331444591,1.3134702,5.689223393,0.600064705,2690.624685,2710.481083,327.4851187,549.504074,101.5625,148.4375,210.9375,OR
0.00039355,0.752971432,0.752971535,5.82037805,0.96047013,0.097750715,4.11770433,1.295534953,5.334629884,0.566965978,2684.154326,2698.418045,277.0839246,296.3988222,101.5625,203.125,148.4375,OR
-0.000472313,0.815681683,0.81568182,6.339949956,0.845011513,0.06957802,4.067231367,1.306470586,5.313718146,0.665336608,2692.845641,2717.005577,361.5268382,537.4191981,101.5625,148.4375,210.9375,OR
0.000138578,0.822368569,0.82236858,6.339949956,1.039911164,0.083002746,4.034160306,1.319569256,5.323353915,0.676290062,2685.255449,2696.089693,241.4597401,564.6085129,101.5625,148.4375,117.1875,OR
-0.000237927,0.746514322,0.746514359,5.88012927,0.794895431,0.08491795,4.124233471,1.292506937,5.330600371,0.557283632,2688.133727,2701.723645,270.6431622,600.1484639,101.5625,203.125,148.4375,OR
9.02E-05,0.777822163,0.777822168,6.716246074,0.971541174,0.073205772,4.552808047,1.295796418,5.899512359,0.605007317,2689.466954,2702.831567,268.4510882,401.544765,101.5625,148.4375,109.375,OR
0.000530775,0.822523011,0.822523183,6.716246074,1.276470182,0.092461943,4.305380201,1.322501452,5.693871566,0.676544104,2684.602759,2695.364082,240.6149626,669.5317046,101.5625,117.1875,148.4375,OR
0.00035628,0.803322854,0.803322933,6.065165594,1.056432612,0.081593443,3.880922164,1.31619925,5.108066839,0.645327608,2687.4532,2698.505796,243.9853108,675.397545,101.5625,148.4375,203.125,OR
-0.000435329,0.754149195,0.754149321,6.065165594,0.912210297,0.053907921,4.133974121,1.29847539,5.367863657,0.568741009,2697.821869,2715.589848,310.1376915,489.3363107,101.5625,148.4375,210.9375,OR
0.000706075,0.780198102,0.780198421,5.922662609,1.08985748,0.088442,3.928118764,1.315499175,5.167436993,0.608709078,2688.564916,2699.984651,248.0641199,364.3098808,101.5625,203.125,148.4375,OR
0.000701508,0.837420047,0.837420341,6.344861398,1.032039852,0.093505981,3.898550383,1.323132414,5.15829838,0.701272336,2695.920582,2710.43043,280.0809361,882.3973067,101.5625,93.75,148.4375,OR
-0.000334841,0.813036519,0.813036587,6.39938166,1.055196071,0.083123853,4.082529255,1.315482922,5.370497515,0.66102838,2687.308228,2698.290307,243.1975948,711.3325585,101.5625,148.4375,210.9375,OR
-0.000265639,0.77372093,0.773720976,6.177983898,1.013831066,0.093842044,4.2899776,1.3053118,5.599758384,0.598644077,2680.540127,2692.767408,256.3219431,333.1447198,101.5625,148.4375,203.125,OR
0.000408353,0.787261476,0.787261582,6.450319317,1.21534382,0.088086671,4.207461187,1.315748462,5.535960586,0.619780632,2690.859164,2703.429521,260.3999483,488.9115711,101.5625,148.4375,210.9375,OR
0.000999394,0.816938759,0.81693937,6.450319317,1.235105694,0.098111274,4.054612462,1.327296079,5.38167122,0.667388936,2687.59938,2699.994582,258.4188687,744.042297,101.5625,148.4375,117.1875,OR
0.000779485,0.76979576,0.769796154,6.019177843,0.764760183,0.085163688,4.156271042,1.298780722,5.398084705,0.592585512,2687.255157,2700.284916,264.9497054,596.4642822,101.5625,148.4375,210.9375,OR
0.000125932,0.754820761,0.754820771,6.09424223,1.019165368,0.057024507,4.204579852,1.295626828,5.447566459,0.569754381,2691.182081,2704.466233,267.7248816,313.3865478,101.5625,148.4375,109.375,OR
0.000306777,0.814836374,0.814836432,6.09424223,1.159670634,0.083291415,3.894897288,1.318171131,5.134141163,0.663958316,2687.229214,2698.239711,243.5091225,422.8092116,101.5625,148.4375,117.1875,OR
0.000684251,0.832205503,0.832205784,6.647499636,1.201108759,0.094622074,4.137087732,1.328795792,5.497344771,0.692565999,2687.272442,2697.406543,233.5998282,638.6360212,101.5625,148.4375,93.75,OR
0.000345186,0.770431826,0.770431903,6.647499636,1.356597889,0.08423151,4.468802925,1.315561681,5.87898589,0.593565198,2693.182815,2706.029228,263.3638305,421.7580118,101.5625,148.4375,109.375,OR
-0.0002807,0.757461921,0.757461973,5.60371523,0.893574484,0.087071469,3.897723752,1.297992656,5.059216807,0.573748562,2691.382874,2705.072936,271.8047338,279.4936926,101.5625,203.125,148.4375,OR
-0.000346908,0.834755159,0.834755231,6.780544468,1.101238885,0.0877108,4.324182899,1.316310468,5.691967215,0.696816176,2686.80715,2701.629168,282.6083875,493.2216874,101.5625,93.75,148.4375,OR
0.000112167,0.822957254,0.822957262,6.780544468,1.173226344,0.088183572,4.386174671,1.316824902,5.775824034,0.677258642,2683.841865,2695.230249,247.5054338,607.1598095,101.5625,148.4375,203.125,OR
-2.24E-06,0.773875945,0.773875945,5.794830547,0.731019804,0.077684029,3.791073428,1.29393968,4.90542034,0.598883978,2686.13888,2698.044312,253.1818004,614.4948499,101.5625,203.125,148.4375,OR
-0.000730093,0.789993828,0.789994165,6.709958244,1.107012581,0.075100602,4.402707551,1.307696437,5.757404977,0.624090248,2683.648338,2695.759162,255.2431384,393.6453194,101.5625,203.125,148.4375,OR
0.000284057,0.825246439,0.825246487,6.709958244,1.216682017,0.095534068,4.214635664,1.316480154,5.54848421,0.681031684,2683.671422,2695.691041,254.2791504,763.0980407,101.5625,117.1875,93.75,OR
0.00110997,0.818434319,0.818435072,6.75927157,1.069414831,0.084642913,4.181285046,1.310917669,5.481320445,0.669834735,2691.834323,2704.806284,264.5846021,586.4652453,101.5625,148.4375,93.75,OR
8.54E-05,0.76024732,0.760247324,6.75927157,1.300331272,0.076062149,4.501311899,1.30576873,5.877672321,0.577975987,2687.317431,2699.540687,256.6026935,388.4790227,101.5625,109.375,148.4375,OR
0.000425738,0.78639874,0.786398855,5.70300709,0.918790783,0.088119816,3.831444281,1.300549626,4.982983427,0.618422978,2688.212516,2699.959168,251.5809539,331.6511062,101.5625,203.125,148.4375,OR
-0.000378561,0.842577008,0.842577094,6.362616972,0.954163837,0.080370572,3.966779751,1.315096538,5.21669832,0.709936015,2695.050238,2713.270352,313.9111546,853.0622262,101.5625,93.75,148.4375,OR
-0.000303524,0.80492391,0.804923967,6.362616972,1.096001778,0.068745013,4.152339713,1.306902259,5.426702151,0.6479025,2683.088894,2695.430345,257.6407049,623.1646429,101.5625,148.4375,117.1875,OR
-8.72E-05,0.763409566,0.763409571,5.85072092,0.915344144,0.083478381,3.973106013,1.293744152,5.140182671,0.582794166,2681.635723,2693.807854,255.794068,288.7964608,101.5625,203.125,148.4375,OR
-0.000137227,0.803557932,0.803557943,6.379166497,1.164047863,0.085445047,4.132698281,1.316290995,5.439833533,0.645705349,2687.069745,2699.632946,260.1427108,465.6913472,101.5625,148.4375,210.9375,OR
0.00038008,0.839675139,0.839675225,6.379166497,1.198289421,0.09060662,3.954936901,1.323261225,5.233414649,0.705054339,2682.866184,2694.611123,251.3128398,691.7905361,101.5625,117.1875,148.4375,OR
-0.000342506,0.783463291,0.783463365,6.131442296,0.891842852,0.080527491,3.99385425,1.298099488,5.184420157,0.613814728,2684.099945,2695.534684,248.021604,603.5860086,101.5625,210.9375,148.4375,OR
0.000283445,0.762274705,0.762274758,6.410872012,1.099200496,0.071458794,4.412307748,1.301279267,5.741644594,0.581062727,2685.44113,2697.899563,258.9748816,322.9874521,101.5625,148.4375,109.375,OR
7.07E-05,0.825703222,0.825703225,6.410872012,1.30608093,0.099288592,4.073365249,1.328839087,5.412846957,0.68178581,2684.170706,2696.685614,259.501295,372.9794986,101.5625,148.4375,117.1875,OR
0.000362772,0.841243428,0.841243506,6.465098757,1.12180496,0.088359649,3.967997068,1.32217764,5.246397,0.707690505,2686.608917,2696.890949,235.272858,715.4017062,101.5625,148.4375,93.75,OR
-0.00035649,0.762819952,0.762820035,6.465098757,1.099196551,0.065253393,4.375936147,1.296353441,5.672759885,0.581894279,2689.431617,2701.807051,258.300046,423.684269,101.5625,148.4375,210.9375,OR
-0.001220304,0.768241178,0.768242147,5.919946225,0.890324846,0.086213007,3.952943782,1.293014673,5.111214313,0.590194507,2680.798093,2693.784787,264.1932285,333.3295685,101.5625,203.125,148.4375,OR
0.000895725,0.844969915,0.84497039,6.442404646,0.95273176,0.085921559,3.887477343,1.310285081,5.093703566,0.713974158,2687.174301,2704.50399,305.6732066,743.942076,101.5625,93.75,148.4375,OR
0.000627033,0.836295389,0.836295624,6.442404646,1.128176065,0.090077075,3.92780155,1.319802119,5.183920808,0.699389977,2685.884199,2696.883215,243.3210711,584.6276629,101.5625,148.4375,203.125,OR
-0.001095389,0.781631147,0.781631915,5.859268813,0.858609685,0.083399626,3.888697443,1.297619943,5.046051356,0.61094725,2686.537715,2699.328038,262.4632585,478.9580161,101.5625,148.4375,203.125,OR
-0.000527309,0.773536986,0.773537166,6.161982999,0.867550895,0.066938041,4.087503472,1.296942752,5.301258003,0.598359469,2686.17173,2699.538686,268.3105606,397.4182536,101.5625,203.125,148.4375,OR
5.34E-05,0.810641174,0.810641176,6.161982999,1.14198661,0.091232342,3.900413582,1.325611534,5.170433233,0.657139113,2695.235327,2711.479713,296.3591865,667.0961165,101.5625,117.1875,93.75,OR
-0.000878826,0.795482108,0.795482593,6.633999521,1.044370976,0.071034896,4.289424613,1.313890044,5.635832293,0.632791784,2697.92496,2713.203989,287.5357345,571.3618125,101.5625,148.4375,203.125,OR
-0.000222283,0.766056904,0.766056936,6.633999521,1.256504298,0.066842326,4.454189311,1.306763398,5.820571559,0.58684318,2690.265725,2702.278814,254.5213492,370.4363024,101.5625,109.375,148.4375,OR
0.000426897,0.805917589,0.805917702,5.790034281,1.18825713,0.098788166,3.748205257,1.323711702,4.961543161,0.649503161,2684.503241,2700.496923,293.4722864,379.7382707,101.5625,148.4375,265.625,OR
-7.50E-06,0.83153444,0.83153444,6.534482964,1.148453454,0.084601464,4.054786413,1.326332505,5.37799502,0.691449525,2684.6762,2695.763816,244.246295,746.9022894,101.5625,148.4375,93.75,OR
0.00053053,0.806963624,0.806963798,6.534482964,1.009910883,0.079481203,4.178247596,1.304411703,5.450155062,0.65119029,2685.656724,2696.284996,239.1667567,657.3563259,101.5625,148.4375,210.9375,OR
0.00016137,0.769010694,0.769010711,5.747680732,0.796980475,0.089500483,3.969236962,1.300063921,5.160261768,0.591377447,2684.536982,2697.489729,264.0303579,288.4436113,101.5625,148.4375,210.9375,OR
-0.000701939,0.788830149,0.788830461,6.265687411,1.143817688,0.076855936,4.15900594,1.322653704,5.50092461,0.622253003,2688.2123,2700.02554,252.2945634,452.1386087,101.5625,148.4375,210.9375,OR
2.48E-06,0.833152923,0.833152923,6.265687411,1.00103814,0.084941719,3.93775318,1.31676953,5.185113404,0.694143793,2691.518704,2704.005366,259.5613328,702.1201366,101.5625,148.4375,117.1875,OR
-0.000623955,0.770625667,0.770625919,5.756552106,0.703962495,0.081549235,3.86503475,1.29723336,5.013852017,0.593863918,2690.544231,2704.952518,278.8187,496.7088391,101.5625,148.4375,210.9375,OR
-0.000738104,0.753989553,0.753989915,6.537387575,1.197111713,0.066349948,4.547579596,1.304406733,5.931893442,0.568500246,2687.289133,2699.905694,260.7064868,263.5961759,101.5625,109.375,148.4375,OR
0.000125756,0.828158471,0.828158481,6.537387575,1.133997253,0.083352069,4.140305544,1.318686609,5.459765478,0.685846454,2687.772694,2699.289327,249.0799339,557.4948556,101.5625,148.4375,210.9375,OR
0.000905434,0.812052478,0.812052983,6.267993693,1.033920774,0.090340216,4.09693616,1.319333086,5.405223429,0.659429227,2690.364927,2702.933522,260.3578083,574.0479368,101.5625,148.4375,93.75,OR
-0.000390535,0.754667148,0.75466725,6.267993693,1.131307554,0.073967534,4.408471724,1.301098664,5.735856669,0.569522505,2688.872944,2702.891827,274.9300298,384.2377411,101.5625,148.4375,109.375,OR
-0.001490092,0.778723338,0.778724763,5.895651069,0.921903177,0.077257739,3.863779001,1.304418081,5.03998319,0.606410036,2683.927258,2697.935017,274.5684453,304.0037111,101.5625,203.125,148.4375,OR
-0.00018567,0.820442661,0.820442682,6.574357273,1.208683303,0.092518799,4.206720475,1.326155869,5.578767047,0.67312616,2682.021622,2693.288583,246.0963416,659.2167847,101.5625,93.75,203.125,OR
-0.000218884,0.828669415,0.828669444,6.574357273,1.180434528,0.093540518,4.164957519,1.320450336,5.499619555,0.686692999,2684.058688,2695.157153,244.33796,589.1249197,101.5625,117.1875,148.4375,OR
-0.000733629,0.778400927,0.778401272,5.753512149,0.784189972,0.075544818,3.841269946,1.294710259,4.973331606,0.605908003,2688.908177,2705.899716,302.764077,346.5270831,101.5625,203.125,148.4375,OR
-0.000251331,0.776135946,0.776135987,6.223684064,1.155605247,0.06942411,4.107552186,1.311455667,5.386872594,0.602387007,2681.587962,2693.032327,248.0103216,336.3688411,101.5625,203.125,265.625,OR
8.59E-05,0.827133456,0.82713346,6.223684064,1.205714591,0.092456035,3.854298276,1.328330405,5.11978159,0.684149754,2690.814791,2705.113902,277.7714623,837.2842124,101.5625,93.75,148.4375,OR
-0.000875126,0.774627895,0.774628389,5.926949645,0.740324766,0.076779418,4.011223494,1.293749039,5.18951654,0.600048375,2687.241346,2699.200634,253.8070362,531.2565131,101.5625,210.9375,148.4375,OR
8.00E-05,0.771713426,0.77171343,6.343504875,1.147413352,0.064003721,4.259497556,1.301704927,5.544608957,0.595541612,2685.732298,2697.343653,250.0096186,260.1620811,101.5625,109.375,148.4375,OR
0.000896106,0.838129458,0.838129937,6.343504875,1.171072412,0.085311452,3.921959262,1.324387622,5.194194301,0.702460989,2687.194361,2699.465517,257.1002571,356.4566676,101.5625,148.4375,93.75,OR
-0.000941067,0.837900253,0.837900781,6.319233234,1.126559153,0.086928512,3.89248954,1.325054018,5.157758905,0.702076834,2683.268988,2694.21455,242.6099298,705.9422637,101.5625,93.75,148.4375,OR
-0.001314707,0.809105385,0.809106453,6.319233234,1.108655839,0.088016452,4.031014725,1.311196781,5.285453531,0.654651524,2680.232119,2691.81793,249.4785735,602.5486664,101.5625,117.1875,148.4375,OR
0.000526052,0.781178932,0.781179109,6.027310151,0.888690564,0.088439591,4.060820549,1.295190604,5.259536619,0.610240523,2680.51113,2694.773557,276.8837379,245.1995422,101.5625,203.125,210.9375,OR
-0.000264214,0.819192986,0.819193028,6.417154528,1.229615355,0.086835777,4.079590383,1.313570724,5.358830494,0.671077148,2683.106036,2695.166873,254.6889694,404.9287588,101.5625,148.4375,210.9375,OR
-0.00070671,0.843062695,0.843062991,6.417154528,1.096624147,0.092822591,3.96408339,1.316852933,5.220114839,0.710754708,2686.779727,2698.06189,246.480554,607.2008061,101.5625,117.1875,148.4375,OR
-0.001031694,0.772447559,0.772448248,6.073875376,0.739672247,0.071222379,4.003618935,1.29409392,5.181058921,0.596675231,2691.02677,2703.209784,256.3553461,457.5556151,101.5625,109.375,203.125,OR
-0.001003729,0.788744005,0.788744644,6.693956984,1.201430662,0.065281512,4.390551006,1.300648044,5.710561579,0.622117105,2684.220567,2696.187059,253.7412216,250.1663086,101.5625,109.375,203.125,OR
0.000547047,0.850874908,0.850875083,6.693956984,1.168927041,0.087723796,4.06995534,1.318405721,5.365852403,0.723988108,2683.750603,2696.219877,259.0064246,434.8279984,101.5625,148.4375,117.1875,OR
-0.000208924,0.798075017,0.798075045,6.615415414,1.183904835,0.083384609,4.320420142,1.316092636,5.686073133,0.636923733,2688.403002,2699.162903,240.7689222,481.4993544,101.5625,148.4375,203.125,OR
-0.00094841,0.761385223,0.761385814,6.615415414,1.197084847,0.07411228,4.528610115,1.298991523,5.882626148,0.579707458,2689.582544,2702.030274,259.0624277,428.3955247,101.5625,148.4375,109.375,OR
-6.90E-05,0.806764274,0.806764277,5.823609517,0.964305477,0.093837101,3.684300242,1.306350314,4.812986779,0.650868595,2684.075592,2695.568824,248.6553904,288.2549684,101.5625,203.125,148.4375,OR
-0.000487446,0.840496574,0.840496715,6.828582251,1.15543266,0.094930507,4.276899943,1.321729786,5.652906045,0.70643449,2682.817888,2693.855559,243.6102482,688.5180745,101.5625,93.75,203.125,OR
-0.001047531,0.837434461,0.837435116,6.828582251,1.142289054,0.086850156,4.292535961,1.318374534,5.659170097,0.701296477,2685.141099,2697.068852,253.3725935,477.2475291,101.5625,148.4375,117.1875,OR
-0.00047862,0.76817124,0.768171389,5.895404584,0.905381396,0.076010104,4.027254431,1.301241502,5.240430604,0.590087053,2684.677157,2699.148282,279.1236455,265.521274,101.5625,148.4375,203.125,OR
-0.001134123,0.790630321,0.790631134,7.024030715,1.21392219,0.076897521,4.573065037,1.309965724,5.99055845,0.625096304,2684.426612,2695.970081,249.2156592,379.5249359,101.5625,203.125,148.4375,OR
0.000372601,0.853026515,0.853026597,7.024030715,1.191111425,0.093964141,4.238563733,1.325469675,5.618087695,0.727654236,2689.681664,2707.808894,312.796342,713.26763,101.5625,93.75,148.4375,OR
-0.000710658,0.780202225,0.780202549,5.951219017,0.883284206,0.073042675,3.955041098,1.301546689,5.147670647,0.608715512,2687.431032,2698.881507,248.3462079,562.7894834,101.5625,210.9375,148.4375,OR
-0.001473718,0.764007545,0.764008967,6.635172382,1.342409258,0.072994984,4.529309189,1.307483622,5.921997586,0.58370753,2687.726799,2702.926642,286.2465501,251.8128804,101.5625,109.375,148.4375,OR
0.001058461,0.31473307,0.31473485,3.301745091,3.094032713,0.139402236,5.828415731,1.40941491,8.214656035,0.099056905,1751.5719,2090.993183,1142.036938,243.250026,31.25,109.375,78.125,OR
0.001297167,0.32412372,0.324126315,3.669182917,3.831720974,-0.07031094,5.660686221,1.432419177,8.108475499,0.105056186,1790.86246,2133.753991,1160.05075,204.9719212,31.25,109.375,78.125,OR
0.003926133,0.311249814,0.311274575,3.508809828,3.971389687,-0.023271747,5.894401647,1.432795985,8.445475015,0.096876446,1830.788515,2186.388718,1195.20251,189.6120998,31.25,109.375,78.125,OR
-0.000807646,0.291091081,0.291092202,3.189395201,3.276136387,0.011558705,5.750866742,1.397285911,8.035605073,0.084734018,1822.427864,2164.869513,1168.510458,184.4742462,31.25,109.375,78.125,OR
-0.00103711,0.30100897,0.301010757,3.107994326,3.129448117,0.109619087,5.606209418,1.404583587,7.874389733,0.0906064,1799.630417,2153.328724,1182.436026,459.2107567,31.25,109.375,78.125,OR
0.004130332,0.317196797,0.317223687,3.546712629,3.43014794,0.146920981,5.860795909,1.40857042,8.255343756,0.100613808,1765.84803,2130.445362,1191.880102,570.851531,31.25,109.375,78.125,OR
0.00157041,0.321901923,0.321905754,3.685716708,4.149364732,-0.013781774,5.775551589,1.426478844,8.238702158,0.103620848,1821.029723,2169.388955,1179.024677,266.7698559,31.25,109.375,78.125,OR
0.000443831,0.318512435,0.318512744,3.488542285,3.373091009,0.029836086,5.734569349,1.410917071,8.091001791,0.101450171,1881.546691,2213.864354,1166.609371,200.0197387,31.25,109.375,78.125,OR
0.001026206,0.321563686,0.321565323,3.95435765,3.650497134,-0.066680155,6.480076165,1.396194907,9.047449341,0.103403204,1888.17297,2235.859625,1197.443568,250.8431874,31.25,109.375,78.125,OR
0.000694964,0.324349154,0.324349898,4.067401294,4.472523994,0.099286593,6.424444088,1.426945451,9.167331269,0.105202373,1862.512883,2215.897545,1200.519759,238.5788265,31.25,109.375,78.125,OR
0.000860856,0.327813441,0.327814571,3.811858015,3.534070746,0.009434054,6.051084011,1.424536451,8.61998974,0.107461652,1866.149798,2210.074588,1184.024753,253.3281127,31.25,109.375,78.125,OR
